"Data Source","World Development Indicators",

"Last Updated Date","2018-11-14",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Pacific island small states","PSS","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","","","","","","423061936.767686","518389128.302984","442598690.942501","399834950.299465","369133655.556504","446878194.135758","371525219.829487","388754056.790706","451487293.116839","529024770.710171","522400268.605652","554379743.548021","512949596.35099","521997055.53112","576292770.098073","727947943.804181","798444146.429708","962548668.094402","817232397.785422","688261946.955033","826371258.883312","711350690.226567","632198380.791795","601274484.594201","856898945.342918","871554984.188638","942101035.178557","910224966.232442","1044001668.37665","1290451389.86344","947301362.236766","1266000204.58589","1770802904.84448","2057075103.21566","1917007160.48912","2000517352.39228","1649077656.90926","1611670733.06267","1741093534.74256",
"Post-demographic dividend","PST","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","","626418930011.585","687770683247.734","776560281291.858","930020581945.029","1170119972763.25","1363152871327.16","1338563786401.21","1260392530523.67","1235617707644.73","1310817711425.79","1346351207847.03","1553777658333.16","1836540421427.86","2126717052901.46","2288398641729.34","2645302644456.47","2677458345366.74","2840430563236.5","2737913931396.81","3090326675500.93","3757776932624.21","3928535849283.04","4041783828206.25","4008517588908.87","4105174803262.79","4472344611713.28","4277644229012.34","4403877652848.24","5061762271376.43","6045995771194.12","6635587545040.76","7493620876439.95","8573200379433.19","9578126548663.62","7448517588091.85","8814165303087.77","10364404231408.8","10222768836222.3","10436446417825.7","10517083544886.4","9268392793735.29","9167199592111.86","9995866578673.81",
"French Polynesia","PYF","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","161960821.595006","146180960.874025","175432071.192","204014362.221507","197983749.549228","235264009.346959","194564965.574843","145948093.175001","153547729.471484","151867080.305159","127709287.63951","149823748.949772","166564844.783099","127546657.616745","177872511.230217","",
"Qatar","QAT","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","114444230769.231","132953846153.846","133335989010.989","126702472527.473","77294230769.2308","57308791208.7912","67498351648.3516",
"Romania","ROU","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","2102000000","2599000000","3667000000","4858000000","5341000000","6134000000","6859000000","8022000000","9303000000","11024000000","12367000000","11559000000","11512000000","12646000000","10174000000","9763000000","10491000000","11392000000","10487000000","5770000000","4266000000","4364000000","4892000000","6146000000","7900000000","8068000000","8403000000","8189000000","8307000000","10143000000","11016000000","13293000000","16843000000","22478000000","14451881702.1651","18002765600.9","30070071881.4997","39933517649.5377","33710931122.9527","43347321846.0737","55793768176.4652","51267857469.0714","58315038926.0373","62168321450.1566","54508052504.1051","57721740109.6687","64582366428.7833",
"Russian Federation","RUS","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66127690000","81175810000","88500570000","85945190000","73742200000","69656950000","99219930000","96552830000","102068250000","129060080000","177860570000","240024070000","297481400000","346530500000","466297990000","297154640000","392674230000","515409100000","527433960000","521835490000","496806100000","341419050000","281849880000","352974790000",
"Rwanda","RWA","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","297275256.383186","464235095.722951","590750475.136582","703010080.418986","723090596.107406","682044871.755398","726539624.913702","1050209164.42948",
"South Asia","SAS","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","","6936855782.49138","7926540789.57824","9016901504.03056","9756076382.03665","11724192332.1252","13465524828.9448","13788493247.8901","14075392446.968","15189872293.5214","15907450532.6452","15150662713.1429","16101469159.2638","18920476823.4605","21257853955.4173","24081882392.7936","27610543502.5843","28649688344.5558","31885809790.4908","34712063868.4658","39365282438.6744","47729680369.0532","50997485633.8414","54226238347.6392","52584105092.5786","55445938319.1963","64855684387.756","65810072866.9024","72623874982.469","85835469782.4997","106267585886.377","135466541201.811","160699671703.815","193562030423.471","246006274902.055","210382757514.91","282338876982.617","371741613274.293","360211796715.874","385637814803.806","396720463175.799","339556947517.474","336926500267.29","376445467056.398",
"Saudi Arabia","SAU","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","2705696803.38263","4058142708.27515","7702499438.46138","30870422543.9072","27888233859.724","36314447602.3554","41051725298.9808","37534250750.2293","58771079837.8888","101573862343.256","112422487281.672","74202836566.5419","45864267926.6477","37544580645.7682","27478262711.3643","20168634064.0809","23168000000","24344000000","28346666666.6667","44354666666.6667","47725333333.3333","50220000000","42338666666.6667","42557333333.3333","49974133333.3333","60647733333.3333","60651466666.6667","38770133333.3333","50688933333.3333","77480533333.3333","67972800000","72464266666.6667","93244106666.6667","125997600000","180712287334.594","211305420560.748","233310794976.397","313480533333.333","192307200000","251142666674.933","364735466666.667","388369600000","375901066666.667","342456880000","203536533333.333","183607466666.667","",
"Sudan","SDN","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","","","","658234437.077451","562998678.000083","514050001.199545","689400001.3788","792740635.132969","400862611.162432","514230769.23077","519000000.000001","444232702.078518","326760000","265040000","427000000.000001","544366666.666667","326500000","302500000","213400000","306300000","523900000","555700000","620300000","594200000","595700000","780100000","1806700000","1698700000","1949110000","2542170000","3777750000","4824279734","5656560000","8879240000","11670500000","8257110000","11404280000","10193432479","4066499000","4789732000","4453723000","3169011000","3093639000","4100380501.9896",
"Senegal","SEN","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","472612355.698766","542571164.940908","536512805.270532","685323244.884448","434732782.469249","517577796.945756","470182738.717965","603426649.587542","564535819.012339","642119677.084488","632534119.834419","548075448.983898","694530464.341775","707501271.395904","713182038.966016","804148357.305443","937910487.502245","848543557.514306","860623560.510881","736820523.278171","818779098.154292","993311757.12859","984217785.324145","900585202.681729","967420091.9534","1026366559.87179","921004004.696933","1002038764.56091","1066865975.84699","1253765854.59747","1517622664.66596","1592949283.10935","1599800770.03673","1681506061.50734","2208348356.16571","2096863080.07184","2164344302.90506","2621031608.46946","2745926516.76244","2879037916.34017","2977761880.92391","","","",
"Singapore","SGP","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","2169600000.77141","3598567573.55387","5905534431.47811","5480959813.19286","6654007914.30335","8245060263.25481","10123019759.4291","14247950738.7508","19429683402.0848","21090157507.158","21015642348.8104","21894418031.7051","24090948161.7519","23186600917.0869","22738413259.0408","29096099209.3955","40702982719.8529","45699945733.6849","54678553038.1052","61332870249.7757","66565082158.4234","77857973572.2808","97918996493.5977","133308898491.931","142611260075.802","143844464511.915","120862989102.345","128784354368.941","155333698125.831","138645074781.391","142974962605.401","167807884742.326","206673910921.306","241826546843.527","280868297390.283","312319739544.224","354753052862.09","287915753708.625","371412031462.955","440794270309.364","442827988850.15","447642292016.303","439959117635.452","384185259942.174","363044638386.104","396787877690.678",
"Solomon Islands","SLB","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","","15447722.1155524","24319204.8393996","32822635.7907188","35025133.7765526","68478571.8118117","73268262.7001298","66194244.4611586","58284156.7558566","61990757.6857853","93113441.4670725","70976746.2880689","63853000.2932199","63195989.9332348","81920112.6841721","74697753.1805413","70112768.3273248","83433096.9702551","101738328.608996","129057219.340807","142160151.710414","168296191.902287","161509289.354454","156445823.5153","141829268.778058","164546649.281663","69287638.5134599","40039712.4802448","33474237.4695039","66626531.8193175","85642876.7760839","104757514.289849","113984569.839851","164456236.403796","209841147.593596","164901408.27634","223952032.230666","419650143.25257","499690095.78945","447808090.01887","455210233.841622","420708944.385288","432138584.712775","468556004.337594",
"Sierra Leone","SLE","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","","","","150283908.490294","193592751.807146","211642205.061207","226615100.723973","165904799.970654","122552737.018763","115099203.418354","139205960.301202","135841760.053787","131722746.51865","141975367.573351","107904010.826078","142026554.813905","148515145.679149","149508624.119318","150376670.489824","118268014.567289","115989422.623732","41468939.8946659","46777429.926716","15718976.1406851","31641679.7453086","6289674.89656052","12795984.9435383","29150959.6645107","59839560.6313696","110790432.612962","146148823.741438","183631022.822183","262494762.33823","287153986.006678","271499168.758741","267652527.020482","360172817.95444","381523318.070932","1053507096.76505","1536142603.50185","1298717996.72475","581254400.530825","654390971.064093","",
"El Salvador","SLV","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","","","744640000","973520000","801640000","1132320000","1075320000","798040000","699560000","757960000","725920000","678960000","777923188.68955","589600000","610640000","557500000","643879289.364809","586777546.777547","598146117.811223","741740168.782755","820850637.261922","1104792727.61887","1022958309.53741","1372962169.87866","1259280411.19361","1179000000","1334900000","1216800000","1240600000","1257800000","1384481000.39","1864100000","2254700000","2793700000","3275500000","2923576029.66","3473156738.59","4242593851.07","4242229301.06","4394930263.16","4294427681.85","4436976012.23","4321141328.59","4662102693.32",
"San Marino","SMR","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7986925179.98874","10089780780.3237","7748091967.92296","9074686555.94569","11303146025.2769","10761144836.7251","13975793131.0529","14137194139.6161","12596883055.7144","14177035454.2425","15921195112.7395",
"Sub-Saharan Africa (excluding high income)","SSA","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","","","","40538157914.1967","41219004175.971","57849622620.7672","82135511114.0058","64935394615.0653","52487179264.0644","51108089071.779","52208904424.3078","51784396962.8766","44286128456.1954","55863399487.2765","57083456678.9797","58616924671.7289","69387402378.1677","65924935722.9069","67066751557.4375","66590364315.1198","68547913768.3007","69234368020.9358","75957424953.2099","76150254724.9327","67295918539.5912","80903102097.5801","98785861322.8489","93886913050.903","96042827905.8724","121490207253.029","157750031041.542","212130653375.692","244680325483.492","296808361764.518","369984916890.461","275709836925.102","363487175957.908","445191914663.218","433565803625.279","434619621491.638","406532559597.181","296672667828.439","271226144534.311","",
"South Sudan","SSD","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3753630581.43178","1472710000","1130060000","",
"Sub-Saharan Africa","SSF","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","","","","40536233778.1437","41219274942.2437","57846304136.8054","82126978494.5484","64928859203.2255","52482000646.6617","51104543186.2771","52205131949.4597","51780297701.7291","44283131233.5333","55862428441.467","57092504011.311","58644610127.6541","69438564519.125","65968091354.6929","67108293551.448","66634691175.455","68594857915.1567","69281452298.5437","76053072213.423","76265573716.3877","67423301322.0337","81054048300.62","98989654368.7914","94116698435.8025","96295449625.1774","121794971162.693","158064517690.562","212491597981.115","245113737588.128","297210865312.918","370423874904.613","276151424748.652","363887434951.228","445667840437.146","434131105321.06","435261557216.695","407078606325.498","297132931092.479","271701342530.465","",
"Small states","SST","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sao Tome and Principe","STP","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","17336945.4703453","7062531.19711034","8230484.43965387","22999051.284992","22945825.5739645","26587039.8971175","16979472.2445204","7198017.06021296","8792982.74504013","8633477.89763524","12221836.2132112","7068811.12410069","9886233.87777434","6520790.91844903","9509709.30008107","4913683.6786053","4220000","","","","","","","5300000","4740000","3900000","2690000","3284921.11808","6177303.52","6568600","5439600","6790804","7710857","6810434.16223675","7831400","9206153.06","10933960.7677869","10944716.8309687","15123831.4632269","12887099.1252258","17219459.322599","11306367.4623052","13644241.8900439","15590436.4653403",
"Suriname","SUR","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1211500000","1174500000","1359000000","1743500000","1401800000","2084100000","2646888619.17013","2700318312.88094","2416721569.48593","2148859163.00002","1665753382.30401","1440204015.53043","2027543000.64222",
"Slovak Republic","SVK","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5452474588.56056","6706092529.53815","8590826423.08746","8823792904.39876","9640726247.66391","10720173975.9027","10201259493.4437","11896090154.1953","12649864384.716","8121986239.48525","11731383936.1928","33631368938.8046","38676068429.2874","49945304058.6215","63370359875.7377","71349090032.5868","53581329955.369","61630730002.6202","76017471922.7786","77311683344.9946","82916923135.1112","83115276151.6654","71687378283.1948","74294110606.149","80806551541.1292",
"Slovenia","SVN","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5611700000","4918300000","5919400000","7337300000","7369900000","7518500000","8211400000","7859300000","8760700000","9286800000","10423000000","12850400000","16006500000","18074600000","21765422919.7275","27571833206.5562","29554360713.763","22697993431.4562","24684409535.4266","29279536426.5872","27323093088.5648","28809115827.8793","30478561148.0651","26658817841.0014","27650017092.5291","32113447801.5987",
"Sweden","SWE","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","6904803781.63361","7694250692.44403","9159215386.2694","12760890723.6272","16608006671.2712","18321015147.5651","19508716822.7664","20315963817.4474","23174455423.0394","29525250211.3069","33215407017.4754","30770137926.3035","26575301677.5811","27203808028.1738","29122824383.5145","30172874074.6404","36845461737.0825","44101260181.9433","49551200515.6513","51306544773.6","57020002085.6118","54747422634.9897","55632443820.7728","49558393054.5944","60456913142.7231","80203401433.7456","84942949248.1633","83398079667.5953","88073833672.9305","87623542499.9384","92441279022.1879","84198841252.8881","84897425344.142","104935699527.101","127162333902.747","135861187561.238","155838490570.276","181101772271.602","197330660426.781","137966200599.03","166225378894.015","196756415539.533","184265550198.563","178609570494.875","179731332322.849","152303730865.808","152165490458.612","165776948215.864",
"Eswatini","SWZ","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","178813998.6513","197022950.681045","193429999.8318","183884999.8401","198719999.8272","241625642.82149","368263588.387113","388273818.842469","323996012.289684","303832690.131908","230804035.212156","176749831.998456","278420649.197249","423912509.618376","466600028.37076","494113363.156545","550337624.022276","593775067.313943","638461064.212806","684582285.0282","784305313.499922","859594964.000017","838300138.063532","945000265.844225","966107536.982918","934986791.710865","965541030.43375","1027115258.83657","1067425568.20769","1636186095.17676","1791769314.09661","1601331817.79942","1560592934.3347","1625837498.94008","1489153250.08818","1564933548.15158","1805286067.01588","1599808552.68641","1675686488.44103","1915929864.6972","2001576130.30416","1807457218.50451","1671009518.53175","",
"Sint Maarten (Dutch part)","SXM","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","126770949.72067","130525139.664804","164262569.832402","132189944.134078","128916201.117318","131782122.905028","122944134.078212",
"Seychelles","SYC","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","","","3046280.55023452","4827705.009103","6630740.16991054","6223197.17744123","5650040.55891308","4643105.95279533","3840097.65575287","4993390.28997024","4975064.34852404","4635064.35926464","4413725.0563765","8085239.44346141","17263394.7926278","34220328.749561","56996411.3037","49177472.2427302","47917341.6967405","50332591.3822163","52988035.3319499","53234214.7953318","96318230.4434287","113263291.227384","122306453.426408","145135780.131335","194101618.560857","215749650.436403","235928394.15332","285614758.028595","300362779.363636","350101876.909091","419201876.450159","397557333.610104","437609651.125359","431798721.347519","400233777.39015","476895953.356158","559121524.847199","629231855.242417","538868856.422817","449378320.724329","459180899.389022","564804873.970003",
"Syrian Arab Republic","SYR","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","","","","1069800000","1061200000","1647700000","2112000000","2211500000","2002100000","1917800000","1834200000","1855900000","1036900000","1357300000","1347600000","3012500000","4156000000","3437900000","3100000000","3253000000","3329000000","3858000000","4178000000","4057000000","3142000000","3806000000","5146000000","5706000000","6668000000","5692000000","7220400000","8602000000","10244800000","11755667755.0201","15334000000","10883491160.9097","12272749952.7662","","","","","","","",
"Turks and Caicos Islands","TCA","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","","","","106549305.584963","98951562.6886427","88265583.246626","70991251.2384815","83409556.7048951","57722577.83961","78214790.0425157","109679068.320361","61836835.6748636","98597799.3719853","109444254.426723","145889742.675785","155359594.341461","230253792.534131","193536557.578603","182298808.890832","151789124.381802","135299648.197832","","","","","","","","","","","","","","","","","","","","","","","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","","","","","","","","","68372636431.2451","68093871195.2032","77899402522.9117","74352558242.8755","71486772196.6472","91842703456.6395","109743632247.081","124140476312.888","143606356317.006","165491573747.909","192639733154.508","215125828091.328","268219313456.898","332678716448.333","366122986172.838","313267862690.205","297773396297.315","311134123662.79","385382310183.431","368085299660.495","408959217755.507","687512759361.436","875534956973.827","1097405087754.62","1371354933371.29","1669391501065.02","1974102721933.22","1653831451205.64","2148557352313.99","2598015810276.73","2786734869444.13","2966834508010.73","3089539545493.6","2921595078572.26","2769605930044.23","3111509503744",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","143874158584.758","178971643157.043","202592470004.248","204830451301.789","187862352210.057","178511329347.238","225998588990.067","236479809988.245","260511272762.041","333574537421.91","447153949404.066","548493375432.593","679344317136.565","832556606477.724","1091043331401.96","755624086748.289","943170106688.922","1212452140384.1","1240179229228.28","1251702385245.54","1232151791497.64","946572069044.434","879392047490.281","1040915538515.44",
"Togo","TGO","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","215056070.611345","140952784.232327","158861357.941259","199300156.574937","261956414.243856","290558115.110112","475772489.215508","377711152.083107","344816932.329627","273506400.851909","290973933.927087","281999653.91166","362358824.126294","397505711.269866","435345897.027617","411697752.725647","513830675.832507","514425543.893177","419725883.782431","264007342.114198","328386992.088886","377402772.85227","440644959.657248","422472056.407134","420269945.254148","391470423.593604","361819640.978817","357211793.752324","424233836.816333","597709726.336457","601018606.644601","634089360.950192","630352514.308049","676893790.39486","852601504.1","903024121.745071","976154755.298556","1178808953.19367","1293348430.60485","1521980369.10274","1325739014.24018","1010544832.3675","","",
"Thailand","THA","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","","2176967139.63378","2958857620.82002","3454051200.8721","4045181046.44264","5234398885.86355","6449078391.75597","6901509148.04782","6834878559.41859","6307620350.03284","7337984166.45006","7059010822.74266","8803161006.09509","11594705713.6762","15781115885.2087","19833636880.519","22810464648.2166","28232236293.4369","32099421729.0313","36406274641.6281","44504227354.0017","55446656853.8833","54408384560.7039","56655902126.98","52752885285.7147","56775078012.3794","67893605163.5646","63082304851.7615","66052137107.1341","78083315057.5164","94978718536.6108","109362010000","127941340000","151258340000","175233060000","151763790000","192902960000","221399030000","227655210000","227455330000","226623630000","214045850000","214250840000","235105670000",
"Tajikistan","TJK","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","699148000","906198200","1096934700","1108092600","1511798900","1556876300","1574873800","1038492000","458194320","613562380","824221630","573341360","526763700","571969550","667696530","873084868.2",
"Turkmenistan","TKM","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","","","","","","70943831961.9069","93673387374.5058","101121424124.023","91665410662.0034","91387161233.8344","101728406946.466","95899363962.5515","80744471034.2453","91972836939.9857","104754900431.95","115013482338.64","127399748594.328","126189647179.487","132763437342.826","141146276052.91","163308568982.859","200298140842.553","221310922031.468","241120873045.274","281733310887.348","296376187973.702","358711796781.464","344352214269.268","347173970959.539","378815755314.3","471223922393.523","570521062994.064","683876174306.662","770935224398.49","897761275785.238","697138421649.271","888476187478.822","1103593445899.34","1124591584753.25","1115933553943.31","1083827510054.49","924996280929.454","893181145273.955","998115326798.834",
"Timor-Leste","TLS","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9252764.12631579","6648418.16526316","14061182.8421053","14595333.6815789","27080122.7605263","28676960.7842105","33265504.2842106","17670430.7894737","15482722.3157895","18048200","20045100","16693758.0526316",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","216913966834.83","264603075957.778","315094366737.136","427491264297.505","274560117655.718","341228848058.909","376969316349.783","455411765348.708","417790271748.089","362538754865.327","226501166825.058","191418318152.565","",
"Tonga","TON","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","2699271.8956612","2961423.72413689","3543460.75510008","4863150.44708421","7434200.84633861","4382165.42087904","4122585.78027679","5973431.20464942","6253251.09596254","7780773.04220673","8877343.1108422","4785094.46781476","5798663.80329166","8317451.14610585","5553702.61099849","6322485.4888091","6883187.2835313","8721552.04806023","9395156.29126861","11912112.5586124","13436316.9277166","12305203.9368299","16082228.1987784","","","","","","","","6656690.46128741","18120105.759559","19291324.7724575","18740505.2104656","17145376.7699474","8185738.62442216","13049183.7294035","13053003.8244817","9446802.21809288","10620997.3506022","16648470.2694509","15487508.0126275","16935565.8515294","20405487.6109409","25344729.4282442","","",
"South Asia (IDA & IBRD)","TSA","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","","6936855782.49138","7926540789.57824","9016901504.03056","9756076382.03665","11724192332.1252","13465524828.9448","13788493247.8901","14075392446.968","15189872293.5214","15907450532.6452","15150662713.1429","16101469159.2638","18920476823.4605","21257853955.4173","24081882392.7936","27610543502.5843","28649688344.5558","31885809790.4908","34712063868.4658","39365282438.6744","47729680369.0532","50997485633.8414","54226238347.6392","52584105092.5786","55445938319.1963","64855684387.756","65810072866.9024","72623874982.469","85835469782.4997","106267585886.377","135466541201.811","160699671703.815","193562030423.471","246006274902.055","210382757514.91","282338876982.617","371741613274.293","360211796715.874","385637814803.806","396720463175.799","339556947517.474","336926500267.29","376445467056.398",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","","","","40536233778.1437","41219274942.2437","57846304136.8055","82126978494.5484","64928859203.2256","52482000646.6618","51104543186.2771","52205131949.4597","51780297701.7291","44283131233.5333","55862428441.4671","57092504011.311","58644610127.6541","69438564519.1251","65968091354.6929","67108293551.448","66634691175.455","68594857915.1567","69281452298.5437","76053072213.4231","76265573716.3877","67423301322.0337","81054048300.62","98989654368.7914","94116698435.8025","96295449625.1773","121794971162.693","158064517690.562","212491597981.115","245113737588.128","297210865312.918","370423874904.613","276151424748.652","363887434951.228","445667840437.146","434131105321.06","435261557216.695","407078606325.498","297132931092.479","271701342530.465","",
"Trinidad and Tobago","TTO","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","","1072542436.74535","1153303082.50358","1284666667.20194","1300958333.8754","1759125000.73297","2728291667.80346","2725583334.46899","2317333334.29889","2102708334.20946","2173416666.66667","2141673469.38776","1378388888.88889","1414305555.55556","1469450406.50407","1550752941.17647","1960094117.64705","1774470588.2353","1691364705.88236","1500085029.29929","1777641504.85624","2456136762.14788","2354079104.60044","2447950643.65383","2258019317.09431","2782700000","4275100226.20306","4291000229.46953","3909500000","5195700000","6533258664.5938","9981746809.66517","14064622193.7939","13197660780.6821","18620728922.6859","9203976047.27209","11219327322.1487","17041293264.1471","16324652655.6992","17593051724.658","14964510327.9543","11413947876.5807","8225909784.14727","9926608931.48903",
"Tunisia","TUN","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","","","788292229.696909","787970627.784056","941920888.117471","1557339241.76853","2195310174.2674","2490865985.99147","2004443977.57603","1862201053.44058","1781591934.01716","1707617873.2376","1763159413.74949","2100975970.31361","2399148989.91125","2930516114.5907","3514611005.6926","3695568904.37071","4041005540.27061","3745983777.36634","4643349960.66283","5469733016.12477","5518752835.82601","5559231099.62401","5768732573.71183","5934793146.32553","5899976897.16809","6653865869.65777","6900731501.45364","8085632053.8111","10025157906.0058","10691262235.6961","11738021449.6347","15191925235.5899","19248517148.3257","14481420451.3895","16493433002.6547","17876330401.2218","17071350445.7735","17145574197.6518","16841268205.0451","14158771426.7508","13650114057.8204","",
"Turkey","TUR","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","1532000000","1401000000","1960000000","1753000000","2288000000","2261000000","2910000000","4703000000","5890000000","5905000000","7389000000","8255000000","7583000000","10322000000","11929000000","11780000000","13026000000","13667000000","14891000000","15611000000","18390000000","21975000000","32142000000","32195000000","30852000000","29135000000","30923000000","34810000000","40705000000","52472000000","68833000000","78509000000","93778000000","115379000000","140906000000","109732000000","120992000000","142392000000","161948000000","161789000000","168926000000","151970000000","150161000000","166162000000",
"Tuvalu","TUV","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","206884.869862952","231450.983055452","287953.771745833","301525.461435077","336776.617571442","417930.045190539","400812.50300714","542704.041761092","2574556.87887215","10014602.9041907","10502758.5853699","20616234.913334","16429929.2708548","","","","",
